municipio_id,municipio,provincia,poblacion
2385,Riotorto,Lugo,1830
2386,O Irixo ,Ourense,1828
2387,Fuentealbilla,Albacete,1828
2388,Aínsa-Sobrarbe,Huesca,1826
2389,Cárcer,Valencia,1826
2390,Limpias ,Cantabria,1824
2391,Muíños ,Ourense,1821
2392,Sierra de Fuentes,Cáceres,1821
2393,Zigoitia,Álava,1819
2394,Meira,Lugo,1816
2395,Cuevas de Vinromá,Castellón,1813
2396,Tibi,Alicante,1808
2397,Campo Lameiro,Pontevedra,1806
2398,Guadamur,Toledo,1806
2399,Castellar de Santiago,Ciudad Real,1802
2400,Cuevas del Campo,Granada,1802
2401,La Albuera,Badajoz,1799
2402,Arcos de Jalón,Soria,1797
2403,Cortes de Baza,Granada,1795
2404,Noalejo,Jaén,1795
2405,Belmonte,Cuenca,1795
2406,Ledesma,Salamanca,1795
2407,Zaidín,Huesca,1795
2408,Jérica,Castellón,1794
2409,Madrigal de la Vera,Cáceres,1794
2410,Leiro ,Ourense,1793
2411,Lumbrales,Salamanca,1789
2412,Xunqueira de Ambía ,Ourense,1789
2413,Naut Aran,Cataluña,1782
2414,Riola,Valencia,1780
2415,San Justo de la Vega,León,1779
2416,Chillón,Ciudad Real,1775
2417,Santa Eugènia,"Mallorca, Balearic Islands",1774
2418,Les Preses,Cataluña,1772
2419,Alcántara,Cáceres,1769
2420,Alegia,Gipuzkoa,1768
2421,Daya Nueva,Alicante,1767
2422,Boñar,León,1765
2423,Camuñas,Toledo,1765
2424,Huerta de Valdecarábanos,Toledo,1765
2425,Gurrea de Gállego,Huesca,1761
2426,Canillas de Aceituno,Málaga,1761
2427,Tivissa,Cataluña,1760
2428,Castellví de Rosanes,Cataluña,1760
2429,Huete,Cuenca,1756
2430,El Burgo,Málaga,1756
2431,Canena,Jaén,1754
2432,Toral de los Vados,León,1754
2433,Soses,Cataluña,1754
2434,Almonaster la Real,Huelva,1753
2435,Híjar,Teruel,1751
2436,Zarza de Granadilla,Cáceres,1749
2437,Quismondo,Toledo,1747
2438,Santa Marina del Rey,León,1742
2439,Ribadedeva,Asturias,1741
2440,Mont-ras,Cataluña,1739
2441,Masalavés,Valencia,1739
2442,Casas de Don Pedro,Badajoz,1737
2443,Baños de Río Tobía,La Rioja,1737
2444,Olesa de Bonesvalls,Cataluña,1735
2445,Palma de Gandía,Valencia,1735
2446,Golmés,Cataluña,1734
2447,Zaldibia,Gipuzkoa,1734
2448,Salinas,Alicante,1733
2449,Cumbres Mayores,Huelva,1732
2450,Campillo de Llerena,Badajoz,1731
2451,Mayorga,Valladolid,1730
2452,Humanes,Guadalajara,1730
2453,Sádaba,Zaragoza,1730
2454,Forallac,Cataluña,1729
2455,Zaratán,Valladolid,1727
2456,Cubillos del Sil,León,1721
2457,Villahermosa,Ciudad Real,1720
2458,Torija,Guadalajara,1717
2459,Velilla del Río Carrión,Palencia,1717
2460,Artajona,Navarre,1717
2461,Orcera,Jaén,1715
2462,Argoños ,Cantabria,1713
2463,San Pablo de los Montes,Toledo,1711
2464,Olazti Olazagutía,Navarre,1711
2465,Rosalejo,Cáceres,1706
2466,El Gastor,Cádiz,1706
2467,Socovos,Albacete,1704
2468,Coca,Segovia,1703
2469,Campillo de Arenas,Jaén,1702
2470,El Toboso,Toledo,1701
2471,Darro,Granada,1700
2472,Ador,Valencia,1699
2473,Benejama,Alicante,1697
2474,Taboadela ,Ourense,1697
2475,Rairiz de Veiga ,Ourense,1697
2476,Villalba de los Barros,Badajoz,1696
2477,Rosal de la Frontera,Huelva,1695
2478,Les Planes d'Hostoles,Cataluña,1694
2479,Moraleja del Vino,Zamora,1692
2480,Arenas de Iguña ,Cantabria,1690
2481,Bordils,Cataluña,1690
2482,Ataun,Gipuzkoa,1690
2483,Cifuentes,Guadalajara,1687
2484,Vilar de Barrio ,Ourense,1686
2485,Segura de la Sierra,Jaén,1685
2486,Arquillos,Jaén,1685
2487,Viver,Castellón,1683
2488,El Burgo de Ebro,Zaragoza,1682
2489,Gordexola,Biscay,1681
2490,Bimenes,Asturias,1679
2491,La Riera de Gaià,Cataluña,1678
2492,Malpica de Tajo,Toledo,1676
2493,Avinyonet del Penedès,Cataluña,1675
2494,Irixoa,A Coruña,1673
2495,Aldeatejada,Salamanca,1673
2496,Cuartell,Valencia,1672
2497,Rascafría,Madrid,1672
2498,Polopos,Granada,1671
2499,Torreorgaz,Cáceres,1670
2500,Vallmoll,Cataluña,1670
2501,Alanís,Seville,1669
2502,Barruelo de Santullán,Palencia,1669
2503,Nuñomoral,Cáceres,1668
2504,Zarza la Mayor,Cáceres,1666
2505,La Secuita,Cataluña,1665
2506,Cadrete,Zaragoza,1664
2507,Hontanares de Eresma,Segovia,1662
2508,Alp,Cataluña,1661
2509,Mansilla de las Mulas,León,1660
2510,Piedrahíta,Ávila,1656
2511,Trasmiras ,Ourense,1656
2512,Láujar de Andarax,Almería,1655
2513,Ascó,Cataluña,1654
2514,Montemolín,Badajoz,1652
2515,Alcaudete de la Jara,Toledo,1652
2516,Cabra del Santo Cristo,Jaén,1649
2517,Espinosa de los Monteros,Burgos,1648
2518,Ledaña,Cuenca,1645
2519,Chelva,Valencia,1645
2520,Pinos Genil,Granada,1643
2521,Busturia,Biscay,1643
2522,Fornelos de Montes,Pontevedra,1640
2523,Sisante,Cuenca,1639
2524,Garrafe de Torío,León,1638
2525,Osorno la Mayor,Palencia,1637
2526,Colmenar del Arroyo,Madrid,1632
2527,Pozo de Guadalajara,Guadalajara,1628
2528,Viana de Cega,Valladolid,1628
2529,Belmonte de Tajo,Madrid,1628
2530,Villar de Rena,Badajoz,1627
2531,Murillo de Río Leza,La Rioja,1626
2532,Villacarriedo ,Cantabria,1626
2533,Binaced,Huesca,1625
2534,Belchite,Zaragoza,1625
2535,Sayalonga,Málaga,1624
2536,Gatika,Biscay,1624
2537,Cerdido,A Coruña,1619
2538,Alfarp,Valencia,1618
2539,Montaberner,Valencia,1617
2540,Trabada,Lugo,1616
2541,Riotuerto ,Cantabria,1615
2542,Allande,Asturias,1615
2543,Hermandad de Campoo de Suso ,Cantabria,1612
2544,Rioja,Almería,1612
2545,Batres,Madrid,1610
2546,Santiurde de Toranzo ,Cantabria,1610
2547,Cabeza la Vaca,Badajoz,1610
2548,Agudo,Ciudad Real,1609
2549,Albesa,Cataluña,1608
2550,Espirdo,Segovia,1607
2551,Ivars d'Urgell,Cataluña,1607
2552,Asparrena,Álava,1607
2553,Ultzama,Navarre,1606
2554,Fuentesaúco,Zamora,1606
2555,Zaratamo,Biscay,1605
2556,Cuevas del Becerro,Málaga,1601
2557,Estivella,Valencia,1598
2558,Cizur,Navarre,1597
2559,Paderne de Allariz ,Ourense,1597
2560,Laza ,Ourense,1597
2561,Zarzalejo,Madrid,1596
2562,Sarral,Cataluña,1595
2563,Castro Caldelas ,Ourense,1594
2564,Pinofranqueado,Cáceres,1593
2565,Gaucín,Málaga,1592
2566,Alfajarín,Zaragoza,1591
2567,Cañete la Real,Málaga,1590
2568,La Roca de la Sierra,Badajoz,1590
2569,Castellví de la Marca,Cataluña,1589
2570,Las Valeras,Cuenca,1589
2571,Lahiguera,Jaén,1589
2572,Sarreaus ,Ourense,1587
2573,Rubiá ,Ourense,1585
2574,Molledo ,Cantabria,1585
2575,Valdestillas,Valladolid,1584
2576,A Gudiña ,Ourense,1584
2577,Rábade,Lugo,1583
2578,Aldea del Rey,Ciudad Real,1582
2579,Sacedón,Guadalajara,1582
2580,Aldeamayor de San Martín,Valladolid,1582
2581,Avinyonet de Puigventós,Cataluña,1581
2582,Castropodame,León,1580
2583,Chirivel,Almería,1579
2584,Coirós,A Coruña,1577
2585,Labastida Bastida,Álava,1577
2586,Toques,A Coruña,1573
2587,María de Huerva,Zaragoza,1572
2588,Benirredrá,Valencia,1571
2589,Mancor de la Vall,"Mallorca, Balearic Islands",1570
2590,Cabanillas,Navarre,1570
2591,Mora de Rubielos,Teruel,1569
2592,Trijueque,Guadalajara,1569
2593,Casserres,Cataluña,1569
2594,La Alberca de Záncara,Cuenca,1569
2595,Honrubia,Cuenca,1568
2596,Santa Pau,Cataluña,1567
2597,Pedrafita do Cebreiro,Lugo,1562
2598,Benifairó de la Valldigna,Valencia,1554
2599,Teverga,Asturias,1554
2600,Piornal,Cáceres,1554
2601,Pozohondo,Albacete,1553
2602,Frailes,Jaén,1551
2603,Hazas de Cesto ,Cantabria,1550
2604,Fresnedillas de la Oliva,Madrid,1550
2605,Yerri,Navarre,1549
2606,Guadalcázar,Córdoba,1549
2607,As Nogais,Lugo,1547
2608,Benamargosa,Málaga,1546
2609,Carballeda de Avia ,Ourense,1546
2610,Barcheta,Valencia,1545
2611,Asteasu,Gipuzkoa,1544
2612,Barrika,Biscay,1542
2613,Zegama,Gipuzkoa,1540
2614,Alaejos,Valladolid,1539
2615,Térmens,Cataluña,1536
2616,Llívia,Cataluña,1536
2617,Purchena,Almería,1535
2618,Cádiar,Granada,1534
2619,A Capela,A Coruña,1534
2620,Pulgar,Toledo,1534
2621,Valle de la Serena,Badajoz,1532
2622,Esparragalejo,Badajoz,1532
2623,El Real de la Jara,Seville,1528
2624,Villalpando,Zamora,1528
2625,Villacastín,Segovia,1525
2626,Montizón,Jaén,1525
2627,Alquería de la Condesa,Valencia,1523
2628,Villalbilla de Burgos,Burgos,1522
2629,Las Navas de la Concepción,Seville,1521
2630,Baltanás,Palencia,1519
2631,Villanueva de Perales,Madrid,1519
2632,Esteribar,Navarre,1518
2633,Melgar de Fernamental,Burgos,1517
2634,Benavent de Segrià,Cataluña,1516
2635,Muxika,Biscay,1516
2636,El Castillo de las Guardas,Seville,1514
2637,Loranca de Tajuña,Guadalajara,1512
2638,Es Migjorn Gran,"Menorca, Balearic Islands",1512
2639,Fogars de la Selva,Cataluña,1512
2640,Navas del Madroño,Cáceres,1511
2641,Folgoso do Courel,Lugo,1510
2642,Bélmez de la Moraleda,Jaén,1509
2643,Soneja,Castellón,1508
2644,Valderas,León,1508
2645,Artesa de Lleida,Cataluña,1508
2646,Añora,Córdoba,1507
2647,Peraleda de la Mata,Cáceres,1506
2648,Quintanar de la Sierra,Burgos,1502
2649,Alcaracejos,Córdoba,1502
2650,Melón ,Ourense,1498
2651,Dima,Biscay,1497
2652,Duruelo de la Sierra,Soria,1496
2653,Mahora,Albacete,1496
2654,Zierbena,Biscay,1496
2655,Torrecaballeros,Segovia,1496
2656,Soto de la Vega,León,1495
2657,Morata de Jalón,Zaragoza,1494
2658,Medina de las Torres,Badajoz,1494
2659,Orcoyen,Navarre,1492
2660,Valdefuentes,Cáceres,1491
2661,Condado de Treviño,Burgos,1490
2662,Moeche,A Coruña,1490
2663,Belvís de la Jara,Toledo,1489
2664,A Bola ,Ourense,1486
2665,Laguardia,Álava,1486
2666,Biescas,Huesca,1485
2667,Olza,Navarre,1484
2668,Boal,Asturias,1482
2669,Ahigal,Cáceres,1479
2670,Lanaja,Huesca,1478
2671,Riolobos,Cáceres,1477
2672,Bárig,Valencia,1476
2673,La Haba,Badajoz,1471
2674,Santibáñez de la Peña,Palencia,1471
2675,Escalonilla,Toledo,1470
2676,Lloret de Vistalegre,"Mallorca, Balearic Islands",1469
2677,Villoria,Salamanca,1469
2678,Sandiás ,Ourense,1466
2679,Ourol,Lugo,1465
2680,Peñalsordo,Badajoz,1463
2681,Altorricón,Huesca,1462
2682,Segura,Gipuzkoa,1461
2683,Legorreta,Gipuzkoa,1460
2684,Puebla de Sanabria,Zamora,1460
2685,Ibeas de Juarros,Burgos,1459
2686,Peñas de San Pedro,Albacete,1458
2687,Caso,Asturias,1457
2688,Pedroche,Córdoba,1456
2689,Minaya,Albacete,1455
2690,Villadiego,Burgos,1455
2691,San Cristóbal de Entreviñas,Zamora,1454
2692,Lubrín,Almería,1453
2693,Valdeavero,Madrid,1450
2694,Sesma,Navarre,1447
2695,Algar,Cádiz,1445
2696,Fontcoberta,Cataluña,1442
2697,El Ronquillo,Seville,1440
2698,Alfamén,Zaragoza,1439
2699,Macastre,Valencia,1437
2700,Jadraque,Guadalajara,1437
2701,Palau-saverdera,Cataluña,1437
2702,Belmonte de Miranda,Asturias,1437
2703,Feria,Badajoz,1435
2704,Urkabustaiz,Álava,1434
2705,Rueda,Valladolid,1434
2706,Benaoján,Málaga,1433
2707,Palenciana,Córdoba,1432
2708,Cenlle ,Ourense,1431
2709,Cardeñadijo,Burgos,1430
2710,Congosto,León,1430
2711,Ribera Baja Erribera Beitia,Álava,1430
2712,Gualba,Cataluña,1429
2713,Fonollosa,Cataluña,1429
2714,Doneztebe Santesteban,Navarre,1429
2715,Albalat de Taronchers,Valencia,1428
2716,Cantimpalos,Segovia,1427
2717,Campaspero,Valladolid,1427
2718,Almaraz,Cáceres,1425
2719,Cardeña,Córdoba,1425
2720,Vallbona d'Anoia,Cataluña,1424
2721,Villar de Olalla,Cuenca,1422
2722,Lumbier,Navarre,1422
2723,El Montmell,Cataluña,1418
2724,La Parra,Badajoz,1416
2725,Merindad de Río Ubierna,Burgos,1415
2726,Alcántara de Júcar,Valencia,1414
2727,Almoguera,Guadalajara,1414
2728,Puebla de Alcocer,Badajoz,1414
2729,Puigverd de Lleida,Cataluña,1411
2730,Villagonzalo,Badajoz,1410
2731,Aramaio,Álava,1409
2732,Segurilla,Toledo,1408
2733,Ribas de Sil,Lugo,1406
2734,Villanueva del Duque,Córdoba,1406
2735,Puente de Domingo Flórez,León,1405
2736,Casavieja,Ávila,1404
2737,Almendral,Badajoz,1404
2738,As Somozas,A Coruña,1403
2739,Torres de Berrellén,Zaragoza,1402
2740,Piñor ,Ourense,1401
2741,Corbins,Cataluña,1400
2742,Costitx,"Mallorca, Balearic Islands",1398
2743,Alcalalí,Alicante,1397
2744,Almoster,Cataluña,1396
2745,Algueña,Alicante,1395
2746,Gamiz-Fika,Biscay,1394
2747,Villanueva de Tapia,Málaga,1393
2748,Torrelavit,Cataluña,1393
2749,Albudeite,Murcia,1393
2750,La Fuente de San Esteban,Salamanca,1391
2751,Alborache,Valencia,1389
2752,Belver de Cinca,Huesca,1386
2753,Trillo,Guadalajara,1386
2754,Valdecaballeros,Badajoz,1384
2755,Miralcamp,Cataluña,1384
2756,Alcolea de Calatrava,Ciudad Real,1383
2757,Villamantilla,Madrid,1382
2758,Mejorada,Toledo,1380
2759,Tórtola de Henares,Guadalajara,1380
2760,Trujillanos,Badajoz,1379
2761,Valdetorres,Badajoz,1379
2762,Galaroza,Huelva,1376
2763,Sástago,Zaragoza,1373
2764,Rafelcofer,Valencia,1372
2765,Lucena del Cid,Castellón,1369
2766,Atxondo,Biscay,1368
2767,Entrimo ,Ourense,1367
2768,A Mezquita ,Ourense,1365
2769,Cabrera d'Anoia,Cataluña,1363
2770,Zahara,Cádiz,1360
2771,Anglesola,Cataluña,1360
2772,La Guijarrosa,Córdoba,1359
2773,Mirandilla,Badajoz,1358
2774,Cañaveral,Cáceres,1357
2775,Sant Feliu de Pallerols,Cataluña,1353
2776,Font-rubí,Cataluña,1353
2777,Tous,Valencia,1352
2778,Casas de Juan Núñez,Albacete,1350
2779,Torres,Jaén,1348
2780,Berrioplano,Navarre,1345
2781,Cortegada ,Ourense,1344
2782,Potes ,Cantabria,1342
2783,Fuerte del Rey,Jaén,1341
2784,Cuevas Bajas,Málaga,1341
2785,Navalafuente,Madrid,1340
2786,Comares,Málaga,1340
2787,Sartaguda,Navarre,1338
2788,Almadén de la Plata,Seville,1336
2789,Traiguera,Castellón,1336
2790,Ariza,Zaragoza,1336
2791,Ezcabarte,Navarre,1335
2792,Tornavacas,Cáceres,1334
2793,Bolbaite,Valencia,1334
2794,Cheles,Badajoz,1332
2795,Abenójar,Ciudad Real,1331
2796,Jerte,Cáceres,1327
2797,Otxandio,Biscay,1324
2798,Riópar,Albacete,1323
2799,San Asensio,La Rioja,1322
2800,Alía,Cáceres,1321
2801,Chilluévar,Jaén,1321
2802,Cillorigo de Liébana ,Cantabria,1320
2803,Adzaneta,Castellón,1319
2804,Monterrubio de Armuña,Salamanca,1319
2805,Beariz ,Ourense,1319
2806,Sallent de Gállego,Huesca,1316
2807,Lagartera,Toledo,1315
2808,Lemoiz,Biscay,1315
2809,Casalarreina,La Rioja,1315
2810,Los Arcos,Navarre,1311
2811,Hondón de los Frailes,Alicante,1311
2812,Puebla-Tornesa,Castellón,1309
2813,Cabañas Raras,León,1309
2814,Bellcaire d'Urgell,Cataluña,1305
2815,Alcaraz,Albacete,1305
2816,La Vall de Bianya,Cataluña,1305
2817,Sant Iscle de Vallalta,Cataluña,1304
2818,Burujón,Toledo,1303
2819,Albocácer,Castellón,1302
2820,Leciñena,Zaragoza,1302
2821,Lezuza,Albacete,1302
2822,Madrigal de las Altas Torres,Ávila,1301
2823,Castilléjar,Granada,1300
2824,Higuera de la Sierra,Huelva,1299
2825,Corte de Peleas,Badajoz,1297
2826,Arenas,Málaga,1295
2827,La Fuliola,Cataluña,1294
2828,Encinasola,Huelva,1294
2829,Castilblanco,Badajoz,1293
2830,Rótova,Valencia,1292
2831,Campillo de Altobuey,Cuenca,1290
2832,Cárcheles,Jaén,1289
2833,Entrena,La Rioja,1289
2834,San Amaro ,Ourense,1289
2835,Casar de Palomero,Cáceres,1289
2836,Aldeadávila de la Ribera,Salamanca,1288
2837,Perafort,Cataluña,1287
2838,Colomera,Granada,1284
2839,"Cruïlles, Monells i Sant Sadurní de l'Heura",Cataluña,1284
2840,Ricote,Murcia,1281
2841,Cuerva,Toledo,1279
2842,Fermoselle,Zamora,1277
2843,Abla,Almería,1277
2844,Torre de Miguel Sesmero,Badajoz,1274
2845,Titulcia,Madrid,1274
2846,Navas de Oro,Segovia,1274
2847,Astudillo,Palencia,1271
2848,Verea ,Ourense,1269
2849,Villada,Palencia,1268
2850,Caminomorisco,Cáceres,1265
2851,Casatejada,Cáceres,1264
2852,Sant Julià del Llor i Bonmatí,Cataluña,1264
2853,Vila-rodona,Cataluña,1264
2854,Castañar de Ibor,Cáceres,1262
2855,Navata,Cataluña,1262
2856,Estremera,Madrid,1261
2857,Santa Eulàlia de Riuprimer,Cataluña,1259
2858,Mazarambroz,Toledo,1258
2859,Corçà,Cataluña,1257
2860,Burgohondo,Ávila,1256
2861,Galar,Navarre,1256
2862,Mas de las Matas,Teruel,1255
2863,Riudecols,Cataluña,1254
2864,Sariego,Asturias,1254
2865,Alcolea de Cinca,Huesca,1252
2866,Campotéjar,Granada,1250
2867,Xerta,Cataluña,1250
2868,Sant Jorge,Castellón,1249
2869,Relleu,Alicante,1248
2870,Zeanuri,Biscay,1248
2871,Bernuy de Porreros,Segovia,1247
2872,Cárcar,Navarre,1247
2873,Benissanet,Cataluña,1247
2874,Cercs,Cataluña,1246
2875,Fabara,Zaragoza,1246
2876,Algámitas,Seville,1246
2877,Landete,Cuenca,1245
2878,Llers,Cataluña,1242
2879,Alar del Rey,Palencia,1242
2880,Chimeneas,Granada,1241
2881,Castellnou de Bages,Cataluña,1241
2882,Castrelo do Val ,Ourense,1241
2883,Jimena,Jaén,1240
2884,Moclinejo,Málaga,1239
2885,Anchuelo,Madrid,1238
2886,Fuente de Pedro Naharro,Cuenca,1238
2887,Areatza,Biscay,1238
2888,Lozoyuela-Navas-Sieteiglesias,Madrid,1237
2889,Gelsa,Zaragoza,1236
2890,Villadangos del Páramo,León,1235
2891,Matallana de Torío,León,1234
2892,Abrucena,Almería,1234
2893,Nigüelas,Granada,1234
2894,Esgos ,Ourense,1234
2895,Ainzón,Zaragoza,1230
2896,Fresno el Viejo,Valladolid,1229
2897,Siete Aguas,Valencia,1229
2898,Peñamellera Baja El Valle,Asturias,1227
2899,Torremocha,Cáceres,1227
2900,Ormaiztegi,Gipuzkoa,1226
2901,Laukiz,Biscay,1225
2902,Remolinos,Zaragoza,1225
2903,El Pla del Penedès,Cataluña,1223
2904,Valle de Santa Ana,Badajoz,1220
2905,Horta de Sant Joan,Cataluña,1219
2906,Montiel,Ciudad Real,1219
2907,Orusco de Tajuña,Madrid,1218
2908,Benidoleig,Alicante,1218
2909,Liendo ,Cantabria,1216
2910,Berriatua,Biscay,1215
2911,Portbou,Cataluña,1214
2912,Escatrón,Zaragoza,1213
2913,Vilasantar,A Coruña,1211
2914,Valdepolo,León,1211
2915,Cañada,Alicante,1210
2916,Majadas,Cáceres,1209
2917,Montalbán,Teruel,1209
2918,Vilarmaior,A Coruña,1209
2919,Valdeaveruelo,Guadalajara,1208
2920,Llaurí,Valencia,1208
2921,Higuera de la Serena,Badajoz,1208
2922,Bodonal de la Sierra,Badajoz,1208
2923,Soba ,Cantabria,1207
2924,Ibias,Asturias,1207
2925,Biota,Zaragoza,1202
2926,Torà,Cataluña,1202
2927,Renedo de Esgueva,Valladolid,1201
2928,Macotera,Salamanca,1201
2929,Tuéjar,Valencia,1201
2930,Sarrión,Teruel,1201
2931,Campo Lugar,Cáceres,1198
2932,Eljas,Cáceres,1198
2933,María,Almería,1198
2934,Coripe,Seville,1198
2935,Gérgal,Almería,1196
2936,Okondo,Álava,1196
2937,Riba-roja d'Ebre,Cataluña,1195
2938,Verges,Cataluña,1195
2939,La Zarza-Perrunal,Huelva,1191
2940,Vilajuïga,Cataluña,1190
2941,San Vicente de la Sonsierra,La Rioja,1190
2942,Huéneja,Granada,1189
2943,Albalate de Cinca,Huesca,1189
2944,Quirós,Asturias,1187
2945,La Pesga,Cáceres,1187
2946,San Pedro,Albacete,1187
2947,Paymogo,Huelva,1187
2948,Alhama de Aragón,Zaragoza,1187
2949,Olost,Cataluña,1186
2950,Magallón,Zaragoza,1186
2951,Monteagudo,Navarre,1184
2952,Alfarrasí,Valencia,1183
2953,Camporrobles,Valencia,1181
2954,Villayón,Asturias,1180
2955,Vilanova de Bellpuig,Cataluña,1179
2956,Sant Martí de Tous,Cataluña,1175
2957,Nerpio,Albacete,1175
2958,Villabrágima,Valladolid,1174
2959,Páramo del Sil,León,1173
2960,El Puente del Arzobispo,Toledo,1170
2961,Cardeñajimeno,Burgos,1168
2962,Santo Domingo-Caudilla,Toledo,1166
2963,Las Ventas con Peña Aguilera,Toledo,1165
2964,Rotglá y Corbera,Valencia,1165
2965,Venta del Moro,Valencia,1164
2966,Santa María de la Alameda,Madrid,1163
2967,Cenizate,Albacete,1163
2968,Adzaneta de Albaida,Valencia,1161
2969,Mallabia,Biscay,1159
2970,Vegas del Condado,León,1158
2971,Ahillones,Badajoz,1158
2972,Garganta la Olla,Cáceres,1157
2973,La Pobla de Lillet,Cataluña,1155
2974,Torrecillas de la Tiesa,Cáceres,1154
2975,Carpio,Valladolid,1152
2976,Casas de Fernando Alonso,Cuenca,1151
2977,Palomeque,Toledo,1151
2978,Higueruela,Albacete,1150
2979,Santa Bárbara de Casa,Huelva,1149
2980,Villasabariego,León,1147
2981,Muel,Zaragoza,1147
2982,La Nava de Santiago,Badajoz,1146
2983,Pedro Martínez,Granada,1146
2984,Orce,Granada,1146
2985,Aguas de Busot,Alicante,1146
2986,Baltar ,Ourense,1144
2987,Riudecanyes,Cataluña,1142
2988,Lalueza,Huesca,1142
2989,Torquemada,Palencia,1142
2990,Galende,Zamora,1141
2991,Fuentes de Oñoro,Salamanca,1141
2992,Bossòst,Cataluña,1140
2993,Arróniz,Navarre,1140
2994,Calvarrasa de Abajo,Salamanca,1140
2995,O Bolo ,Ourense,1139
2996,Valverde de Mérida,Badajoz,1138
2997,Agoncillo,La Rioja,1138
2998,Carrizosa,Ciudad Real,1137
2999,Albalate de Zorita,Guadalajara,1137
3000,Corbera d'Ebre,Cataluña,1136
3001,Los Guájares,Granada,1136
3002,Arroyomolinos,Cáceres,1135
3003,Ribesalbes,Castellón,1135
3004,Benicull,Valencia,1134
3005,Fondón,Almería,1133
3006,Berlanga de Duero,Soria,1132
3007,Montesa,Valencia,1132
3008,Ayegui,Navarre,1132
3009,Puebla de Don Rodrigo,Ciudad Real,1131
3010,Cofrentes,Valencia,1130
3011,Canjáyar,Almería,1130
3012,Esparragosa de la Serena,Badajoz,1129
3013,Gimenells i el Pla de la Font,Cataluña,1129
3014,Villanubla,Valladolid,1129
3015,La Alberca,Salamanca,1126
3016,El Pedernoso,Cuenca,1126
3017,Valverde del Majano,Segovia,1126
3018,Pastriz,Zaragoza,1125
3019,Corral de Calatrava,Ciudad Real,1124
3020,Agulo,"La Gomera, Santa Cruz de Tenerife",1123
3021,Quintanilla de Onésimo,Valladolid,1123
3022,Serinyà,Cataluña,1123
3023,Señera,Valencia,1122
3024,La Cumbre,Cáceres,1121
3025,Vilanova de la Barca,Cataluña,1120
3026,Maguilla,Badajoz,1120
3027,Elgeta,Gipuzkoa,1119
3028,Cala,Huelva,1118
3029,Cabra del Camp,Cataluña,1115
3030,La Peza,Granada,1114
3031,Antella,Valencia,1114
3032,Alcalá del Júcar,Albacete,1114
3033,Benabarre,Huesca,1114
3034,Bedia,Biscay,1113
3035,Sinarcas,Valencia,1113
3036,Alcañices,Zamora,1111
3037,Villalgordo del Júcar,Albacete,1110
3038,Dozón,Pontevedra,1110
3039,Algimia de Alfara,Valencia,1109
3040,San Lorenzo de la Parrilla,Cuenca,1108
3041,Benlloch,Castellón,1108
3042,Galera,Granada,1107
3043,Sant Guim de Freixenet,Cataluña,1107
3044,Esparragosa de Lares,Badajoz,1107
3045,La Pedraja de Portillo,Valladolid,1106
3046,A Veiga ,Ourense,1106
3047,Masdenverge,Cataluña,1106
3048,Mohedas de Granadilla,Cáceres,1105
3049,Ayllón,Segovia,1105
3050,Trescasas,Segovia,1105
3051,Porqueira ,Ourense,1103
3052,A Arnoia ,Ourense,1103
3053,Vilamalla,Cataluña,1103
3054,Pelabravo,Salamanca,1102
3055,Botarell,Cataluña,1100
3056,Pozuelo del Rey,Madrid,1099
3057,Nevada,Granada,1099
3058,Ayerbe,Huesca,1097
3059,Figaró-Montmany,Cataluña,1096
3060,Petrés,Valencia,1096
3061,Somiedo,Asturias,1093
3062,Calvos de Randín ,Ourense,1093
3063,Calera de León,Badajoz,1093
3064,Sant Martí de Centelles,Cataluña,1093
3065,Vilobí del Penedès,Cataluña,1090
3066,Beniarrés,Alicante,1089
3067,Búger,"Mallorca, Balearic Islands",1089
3068,Santa Cristina de la Polvorosa,Zamora,1088
3069,Carcaboso,Cáceres,1087
3070,La Sotonera,Huesca,1085
3071,Bermillo de Sayago,Zamora,1085
3072,Aledo,Murcia,1084
3073,Puigpelat,Cataluña,1083
3074,Castellserà,Cataluña,1083
3075,Zeberio,Biscay,1083
3076,Fonz,Huesca,1082
